Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KGA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KGA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KGA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KGA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KGA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KGA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KGA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KGA_M_R
18802,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
18803,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
18804,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
18805,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
18806,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
18807,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,NULL
18808,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
18809,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
18810,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
18811,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
18812,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
18813,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
18814,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
18815,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
18816,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
18817,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
18818,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
18819,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,NULL
18820,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
18821,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
18822,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
18823,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
18824,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Water
18825,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
18826,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,NULL
18827,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
18828,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
18829,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Water
18830,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
18831,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
18832,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Water
18833,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
18834,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Cropland
18835,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Grassland
18836,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Wetland
18837,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Water
18838,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
18839,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Wetland
18840,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
18841,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Cropland
18842,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
18843,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
18844,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
18845,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Grassland
18846,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Water
18847,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
18848,Forest,Forest,NULL,Water,Non_Wetland,Cropland,NULL,Forest
18849,Forest,Forest,NULL,Water,Non_Wetland,Wetland,NULL,Water
18850,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
18851,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
18852,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
18853,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
18854,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Forest
18855,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Forest
18856,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Water
18857,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
18858,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
18859,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
18860,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
18861,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
18862,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
18863,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
18864,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
18865,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
18866,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
18867,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
18868,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
18869,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
18870,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
18871,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
18872,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
18873,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
18874,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
18875,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
18876,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Built-up
18877,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
18878,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
18879,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
18880,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
18881,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
18882,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
18883,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
18884,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
18885,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
18886,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
18887,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
18888,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
18889,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
18890,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
18891,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
18892,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
18893,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
18894,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
18895,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
18896,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
18897,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
18898,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18899,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
18900,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
18901,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
18902,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
18903,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
18904,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
18905,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
18906,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
18907,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
18908,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
18909,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
18910,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
18911,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
18912,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
18913,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
18914,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
18915,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
18916,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
18917,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
18918,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
18919,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
18920,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
18921,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
18922,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
18923,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
18924,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
18925,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
18926,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
18927,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
18928,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
18929,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
18930,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
18931,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
18932,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
18933,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
18934,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
18935,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
18936,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
18937,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
18938,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
18939,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
18940,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
18941,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
18942,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
18943,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
18944,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
18945,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
18946,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
18947,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
18948,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
18949,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
18950,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
18951,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
18952,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
18953,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
18954,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
18955,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
18956,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
18957,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
18958,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
18959,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
18960,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
18961,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
18962,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
18963,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
18964,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
18965,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
18966,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Cropland
18967,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Bareland
18968,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
18969,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
18970,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
18971,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
18972,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
18973,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
18974,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
18975,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
18976,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
18977,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
18978,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
18979,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
18980,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
18981,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
18982,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
18983,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
18984,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
18985,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
18986,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
18987,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
18988,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
18989,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
18990,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
18991,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
18992,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
18993,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
18994,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
18995,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
18996,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
18997,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
18998,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Built-up
18999,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
19000,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
19001,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
19002,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
19003,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
19004,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
19005,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
19006,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
19007,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
19008,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
19009,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
19010,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
19011,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
19012,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
19013,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
19014,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
19015,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
19016,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
19017,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
19018,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
19019,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
19020,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
19021,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
19022,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
19023,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
19024,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
19025,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
19026,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
19027,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
19028,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
19029,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Cropland
19030,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
19031,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
19032,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
19033,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
19034,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
19035,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Built-up
19036,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
19037,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Water
19038,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
19039,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
19040,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
19041,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
19042,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
19043,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
19044,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
19045,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
19046,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
19047,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
19048,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
19049,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
19050,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
19051,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
19052,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,NULL
19053,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
19054,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
19055,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Water
19056,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
19057,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Forest
19058,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
19059,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
19060,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
19061,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
19062,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Cropland
19063,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
19064,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
19065,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
19066,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
19067,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
19068,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
19069,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
19070,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
19071,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Forest
19072,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
19073,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
19074,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
19075,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
19076,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
19077,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
19078,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
19079,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
19080,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
19081,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
19082,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
19083,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
19084,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
19085,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
19086,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
19087,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
19088,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
19089,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
19090,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
19091,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
19092,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Cropland
19093,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
19094,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Cropland
19095,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
19096,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,NULL
19097,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
19098,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Water
19099,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
19100,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Built-up,Forest
19101,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
19102,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
19103,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Cropland
19104,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
19105,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
19106,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
19107,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
19108,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
19109,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
19110,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,NULL,Forest
19111,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
19112,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Water
19113,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
19114,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
19115,Forest,Forest,Shrubland,Water,Non_Wetland,Built-up,Built-up,Forest
19116,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
19117,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Water
19118,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
19119,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
