Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MHD_M_R
11360,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
11361,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11362,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
11363,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
11364,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
11365,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
11366,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
11367,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
11368,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water,Forest
11369,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
11370,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
11371,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Forest,Wetland
11372,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
11373,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
11374,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
11375,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
11376,Forest,Water,Grassland,Water,Non_Wetland,Water,Grassland,Wetland
11377,Forest,Water,Grassland,Water,Non_Wetland,Forest,Water,Forest
11378,Forest,Water,Grassland,Water,Non_Wetland,Forest,Forest,Forest
11379,Forest,Water,Wetland,NULL,NULL,Wetland,Water,Wetland
11380,Forest,Water,Wetland,NULL,NULL,Bareland,Water,Water
11381,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
11382,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Grassland
11383,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
11384,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
11385,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
11386,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
11387,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
11388,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,Water
11389,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,Forest
11390,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
11391,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
11392,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
11393,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Wetland
11394,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
11395,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
11396,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
11397,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
11398,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
11399,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
11400,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
11401,Forest,Water,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
11402,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
11403,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
11404,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
11405,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
11406,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
11407,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
11408,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
11409,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
11410,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
11411,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
11412,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
11413,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
11414,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
11415,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
11416,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
11417,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
11418,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
11419,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
11420,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Wetland
11421,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
11422,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
11423,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
11424,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
11425,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
11426,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
11427,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
11428,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
11429,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
11430,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
11431,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
11432,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
11433,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
11434,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
11435,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
11436,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
11437,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
11438,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
11439,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Wetland
11440,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Water
11441,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
11442,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
11443,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
11444,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
11445,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
11446,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
11447,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
11448,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
11449,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Grassland
11450,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Wetland
11451,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Water
11452,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
11453,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
11454,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
11455,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
11456,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
11457,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
11458,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
11459,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
11460,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
11461,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
11462,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Wetland
11463,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
11464,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
11465,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Wetland
11466,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
11467,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
11468,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Wetland
11469,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
11470,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
11471,Forest,Water,Wetland,Non_Water,NULL,Wetland,Water,Wetland
11472,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
11473,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
11474,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
11475,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
11476,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
11477,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
11478,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
11479,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
11480,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
11481,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
11482,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
11483,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
11484,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
11485,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
11486,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
11487,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
11488,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
11489,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
11490,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
11491,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
11492,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
11493,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
11494,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
11495,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
11496,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
11497,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
11498,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
11499,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
11500,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
11501,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
11502,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
11503,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
11504,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
11505,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
11506,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
11507,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
11508,Forest,Water,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
11509,Forest,Water,Wetland,Non_Water,Wetland,Water,Bareland,Wetland
11510,Forest,Water,Wetland,Non_Water,Wetland,Water,Bareland,Forest
11511,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
11512,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
11513,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
11514,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
11515,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
11516,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
11517,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
11518,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
11519,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
11520,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
11521,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
11522,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
11523,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
11524,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
11525,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Wetland
11526,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
11527,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
11528,Forest,Water,Wetland,Water,Wetland,NULL,Bareland,Forest
11529,Forest,Water,Wetland,Water,Wetland,NULL,Water,Wetland
11530,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
11531,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
11532,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
11533,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
11534,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
11535,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
11536,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
11537,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
11538,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
11539,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
11540,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
11541,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
11542,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Wetland
11543,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
11544,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Wetland
11545,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
11546,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
11547,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
11548,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
11549,Forest,Water,Wetland,Water,Wetland,Wetland,Bareland,Water
11550,Forest,Water,Wetland,Water,Wetland,Wetland,Bareland,Forest
11551,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
11552,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
11553,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
11554,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
11555,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Grassland
11556,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Water
11557,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
11558,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
11559,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Wetland
11560,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Bareland
11561,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
11562,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
11563,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
11564,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
11565,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
11566,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Grassland
11567,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Water
11568,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
11569,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
11570,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
11571,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
11572,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
11573,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
11574,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
11575,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
11576,Forest,Water,Wetland,Water,Wetland,Water,Forest,Grassland
11577,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
11578,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
11579,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
11580,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Wetland
11581,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
11582,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
11583,Forest,Water,Wetland,Water,Wetland,Forest,Bareland,Water
11584,Forest,Water,Wetland,Water,Wetland,Forest,Bareland,Forest
11585,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
11586,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
11587,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Wetland
11588,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
11589,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
11590,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
11591,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
11592,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
11593,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Wetland
11594,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11595,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11596,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Water
11597,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
11598,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
11599,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Bareland
11600,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
11601,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
11602,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
11603,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
11604,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
11605,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
11606,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
11607,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Wetland
11608,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
11609,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11610,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
11611,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Wetland
11612,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
11613,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
11614,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
11615,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
11616,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
11617,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
11618,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
11619,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
11620,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
11621,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
11622,Forest,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Grassland
11623,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
11624,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
11625,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
11626,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
11627,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Wetland
11628,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
11629,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
11630,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
11631,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
11632,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
11633,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
11634,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
11635,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
11636,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
11637,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
11638,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
11639,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
11640,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
11641,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
11642,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
11643,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
11644,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
11645,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
11646,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
11647,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
11648,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
11649,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Wetland
11650,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Forest
11651,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
11652,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
11653,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
11654,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
11655,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
11656,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
11657,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
11658,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
11659,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Wetland
11660,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
11661,Forest,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
11662,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
11663,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
11664,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
11665,Forest,Water,Water,NULL,Water,NULL,Grassland,Forest
11666,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
11667,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
11668,Forest,Water,Water,NULL,Water,NULL,Water,Water
11669,Forest,Water,Water,NULL,Water,NULL,Water,Forest
11670,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
11671,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
11672,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
11673,Forest,Water,Water,NULL,Water,Wetland,Grassland,Water
11674,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
11675,Forest,Water,Water,NULL,Water,Wetland,Wetland,Grassland
11676,Forest,Water,Water,NULL,Water,Wetland,Wetland,Wetland
11677,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
11678,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
11679,Forest,Water,Water,NULL,Water,Wetland,Water,Grassland
11680,Forest,Water,Water,NULL,Water,Wetland,Water,Water
11681,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
11682,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
11683,Forest,Water,Water,NULL,Water,Bareland,Grassland,Forest
11684,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
11685,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
11686,Forest,Water,Water,NULL,Water,Water,Grassland,Water
11687,Forest,Water,Water,NULL,Water,Water,Wetland,Water
11688,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
11689,Forest,Water,Water,NULL,Water,Water,Bareland,Water
11690,Forest,Water,Water,NULL,Water,Water,Bareland,Forest
11691,Forest,Water,Water,NULL,Water,Water,Water,Wetland
11692,Forest,Water,Water,NULL,Water,Water,Water,Water
11693,Forest,Water,Water,NULL,Water,Water,Water,Forest
11694,Forest,Water,Water,NULL,Water,Water,Forest,Water
11695,Forest,Water,Water,NULL,Water,Water,Forest,Forest
11696,Forest,Water,Water,NULL,Water,Forest,Grassland,Forest
11697,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
11698,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
11699,Forest,Water,Water,NULL,Water,Forest,Water,Water
11700,Forest,Water,Water,NULL,Water,Forest,Water,Forest
11701,Forest,Water,Water,NULL,Water,Forest,Forest,Water
11702,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
11703,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
11704,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
11705,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
11706,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
11707,Forest,Water,Water,Non_Water,Water,Grassland,Bareland,Forest
11708,Forest,Water,Water,Non_Water,Water,Wetland,Grassland,Grassland
11709,Forest,Water,Water,Non_Water,Water,Wetland,Grassland,Forest
11710,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
11711,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
11712,Forest,Water,Water,Non_Water,Water,Wetland,Water,Wetland
11713,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
11714,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
11715,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
11716,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
11717,Forest,Water,Water,Non_Water,Water,Water,Bareland,Grassland
11718,Forest,Water,Water,Non_Water,Water,Water,Bareland,Forest
11719,Forest,Water,Water,Non_Water,Water,Water,Water,Water
11720,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
11721,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
11722,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Wetland
11723,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Water
11724,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
11725,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
11726,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
11727,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
11728,Forest,Water,Water,Water,Water,NULL,Wetland,Wetland
11729,Forest,Water,Water,Water,Water,NULL,Wetland,Water
