Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LXM_M_R
12744,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
12745,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
12746,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
12747,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
12748,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
12749,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
12750,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
12751,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
12752,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
12753,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Bareland
12754,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
12755,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,NULL
12756,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
12757,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
12758,Forest,NULL,NULL,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
12759,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
12760,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
12761,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
12762,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
12763,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
12764,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
12765,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Wetland,Wetland
12766,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Bareland,Forest
12767,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
12768,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
12769,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
12770,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
12771,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
12772,Forest,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
12773,Forest,NULL,NULL,Water,Non_Wetland,NULL,Wetland,Wetland
12774,Forest,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
12775,Forest,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
12776,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
12777,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
12778,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Water,Wetland
12779,Forest,NULL,NULL,Water,Non_Wetland,Wetland,NULL,Grassland
12780,Forest,NULL,NULL,Water,Non_Wetland,Wetland,NULL,Wetland
12781,Forest,NULL,NULL,Water,Non_Wetland,Wetland,NULL,Forest
12782,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
12783,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Bareland,Forest
12784,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Wetland
12785,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
12786,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
12787,Forest,NULL,NULL,Water,Non_Wetland,Built-up,NULL,Wetland
12788,Forest,NULL,NULL,Water,Non_Wetland,Water,Wetland,Wetland
12789,Forest,NULL,NULL,Water,Non_Wetland,Forest,Forest,Grassland
12790,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
12791,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12792,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
12793,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
12794,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
12795,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
12796,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
12797,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
12798,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
12799,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12800,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
12801,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
12802,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
12803,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
12804,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
12805,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
12806,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
12807,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
12808,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
12809,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
12810,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
12811,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
12812,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
12813,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
12814,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Built-up
12815,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
12816,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
12817,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
12818,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
12819,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
12820,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
12821,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
12822,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
12823,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
12824,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
12825,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
12826,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
12827,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
12828,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
12829,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
12830,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
12831,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
12832,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
12833,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
12834,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
12835,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12836,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
12837,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
12838,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12839,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12840,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
12841,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12842,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
12843,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12844,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12845,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
12846,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
12847,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
12848,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
12849,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
12850,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
12851,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
12852,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
12853,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
12854,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
12855,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
12856,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
12857,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
12858,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
12859,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
12860,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12861,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
12862,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
12863,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
12864,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
12865,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
12866,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
12867,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12868,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12869,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
12870,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
12871,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
12872,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
12873,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
12874,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
12875,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
12876,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
12877,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
12878,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12879,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
12880,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
12881,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
12882,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
12883,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
12884,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
12885,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
12886,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
12887,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
12888,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
12889,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
12890,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
12891,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
12892,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
12893,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
12894,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
12895,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
12896,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
12897,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
12898,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
12899,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
12900,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12901,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
12902,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
12903,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
12904,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12905,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
12906,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
12907,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
12908,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
12909,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
12910,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
12911,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
12912,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
12913,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
12914,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
12915,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
12916,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
12917,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
12918,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
12919,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
12920,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
12921,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
12922,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
12923,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12924,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
12925,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12926,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
12927,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
12928,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
12929,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12930,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
12931,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12932,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
12933,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
12934,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
12935,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
12936,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
12937,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
12938,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
12939,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
12940,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
12941,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
12942,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
12943,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Wetland
12944,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
12945,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
12946,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
12947,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
12948,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12949,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
12950,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
12951,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
12952,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
12953,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
12954,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
12955,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
12956,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
12957,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
12958,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
12959,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
12960,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
12961,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
12962,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
12963,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
12964,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
12965,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
12966,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
12967,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
12968,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
12969,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
12970,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
12971,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
12972,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
12973,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
12974,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
12975,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12976,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
12977,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
12978,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
12979,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
12980,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Built-up
12981,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
12982,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
12983,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
12984,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
12985,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
12986,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12987,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
12988,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
12989,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
12990,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
12991,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12992,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
12993,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
12994,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Built-up
12995,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
12996,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
12997,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
12998,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
12999,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
13000,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
13001,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13002,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13003,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
13004,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
13005,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
13006,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
13007,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
13008,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
13009,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13010,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13011,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13012,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
13013,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
13014,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
13015,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
13016,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
13017,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Bareland,Bareland
13018,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
13019,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,NULL
13020,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
13021,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
13022,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
13023,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
13024,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
13025,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
13026,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
13027,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
13028,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,Bareland
13029,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
13030,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Bareland
13031,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
13032,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
13033,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
13034,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,NULL
13035,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
13036,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Wetland
13037,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
13038,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Built-up
13039,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
13040,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Bareland,Forest
13041,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
13042,Forest,NULL,Shrubland,Water,Non_Wetland,Built-up,Wetland,Wetland
13043,Forest,NULL,Shrubland,Water,Non_Wetland,Built-up,Bareland,Bareland
13044,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
13045,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
13046,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
13047,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
13048,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
13049,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
13050,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
13051,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
13052,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
13053,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Built-up
13054,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
13055,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
13056,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
13057,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
13058,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
13059,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
13060,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
13061,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
