Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MES_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MES_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MES_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MES_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MES_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MES_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MES_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MES_M_R
9786,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
9787,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
9788,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
9789,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
9790,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Water
9791,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Grassland,Water
9792,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Bareland,Forest
9793,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
9794,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
9795,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
9796,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
9797,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
9798,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
9799,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
9800,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
9801,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
9802,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
9803,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
9804,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
9805,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
9806,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
9807,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
9808,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
9809,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
9810,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
9811,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
9812,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9813,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
9814,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9815,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9816,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9817,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
9818,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9819,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
9820,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
9821,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9822,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9823,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
9824,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
9825,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
9826,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
9827,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
9828,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
9829,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
9830,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
9831,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
9832,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
9833,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9834,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
9835,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9836,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
9837,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9838,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9839,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
9840,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
9841,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
9842,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
9843,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9844,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
9845,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9846,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Cropland
9847,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
9848,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Water
9849,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
9850,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
9851,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
9852,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
9853,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
9854,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
9855,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
9856,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
9857,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
9858,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
9859,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
9860,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
9861,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
9862,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
9863,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
9864,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
9865,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9866,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Water
9867,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
9868,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
9869,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
9870,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
9871,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9872,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
9873,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
9874,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9875,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
9876,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
9877,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
9878,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9879,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
9880,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
9881,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
9882,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
9883,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9884,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Cropland
9885,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9886,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
9887,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
9888,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
9889,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
9890,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
9891,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
9892,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
9893,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
9894,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
9895,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
9896,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9897,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
9898,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
9899,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
9900,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
9901,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
9902,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Bareland
9903,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
9904,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
9905,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
9906,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
9907,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
9908,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
9909,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
9910,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
9911,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
9912,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
9913,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
9914,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
9915,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
9916,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
9917,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,NULL
9918,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
9919,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
9920,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
9921,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
9922,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
9923,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
9924,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
9925,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
9926,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
9927,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Forest
9928,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
9929,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
9930,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
9931,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
9932,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
9933,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
9934,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9935,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9936,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9937,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
9938,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
9939,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
9940,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
9941,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
9942,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9943,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
9944,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
9945,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
9946,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
9947,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
9948,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
9949,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Bareland,Grassland
9950,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Bareland,Forest
9951,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
9952,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
9953,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
9954,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
9955,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
9956,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
9957,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
9958,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
9959,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
9960,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
9961,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
9962,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
9963,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
9964,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
9965,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
9966,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9967,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
9968,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9969,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
9970,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9971,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
9972,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9973,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
9974,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
9975,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9976,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
9977,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
9978,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9979,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9980,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
9981,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9982,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9983,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
9984,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
9985,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9986,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
9987,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
9988,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
9989,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
9990,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
9991,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
9992,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
9993,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
9994,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
9995,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9996,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
9997,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9998,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
9999,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10000,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10001,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
10002,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
10003,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
10004,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
10005,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
10006,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
10007,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
10008,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
10009,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
10010,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
10011,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
10012,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
10013,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
10014,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
10015,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
10016,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
10017,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
10018,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
10019,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
10020,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
10021,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
10022,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Bareland,Forest
10023,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
10024,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
10025,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
10026,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
10027,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
10028,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
10029,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
10030,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Grassland
10031,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Water
10032,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
10033,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
10034,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
10035,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
10036,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
10037,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
10038,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
10039,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
10040,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
10041,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
10042,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Bareland,Grassland
10043,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Bareland,Forest
10044,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
10045,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
10046,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
10047,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
10048,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
10049,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
10050,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
10051,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
10052,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
10053,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
10054,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
10055,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
10056,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
10057,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
10058,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
10059,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
10060,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
10061,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
10062,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
10063,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
10064,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
10065,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
10066,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
10067,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
10068,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
10069,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Water
10070,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
10071,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
10072,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
10073,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
10074,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Bareland
10075,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
10076,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
10077,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
10078,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Bareland
10079,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
10080,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
10081,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Grassland
10082,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
10083,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
10084,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,NULL
10085,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
10086,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
10087,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
10088,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
10089,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
10090,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
10091,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
10092,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
10093,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
10094,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
10095,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
10096,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
10097,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Bareland
10098,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
10099,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
10100,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
10101,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
10102,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
10103,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Bareland,Forest
10104,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
10105,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
10106,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
10107,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
10108,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
10109,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
