Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NDF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NDF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NDF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NDF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NDF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NDF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NDF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NDF_M_R
13571,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Bareland
13572,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
13573,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
13574,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
13575,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
13576,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
13577,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
13578,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
13579,Forest,Wetland,Wetland,Water,Wetland,Water,Grassland,Water
13580,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
13581,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
13582,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Bareland
13583,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
13584,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
13585,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
13586,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
13587,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Bareland
13588,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
13589,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
13590,Forest,Wetland,Wetland,Water,Wetland,Water,Forest,Water
13591,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Water
13592,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Forest
13593,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Grassland
13594,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Wetland
13595,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Water
13596,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
13597,Forest,Wetland,Wetland,Water,Wetland,Forest,Forest,Forest
13598,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
13599,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
13600,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
13601,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13602,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
13603,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13604,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
13605,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Water
13606,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Wetland,Wetland
13607,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
13608,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
13609,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
13610,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
13611,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
13612,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
13613,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
13614,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
13615,Forest,Wetland,Built-up,NULL,Non_Wetland,Water,Wetland,Water
13616,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Water,Wetland,Water
13617,Forest,Wetland,Water,NULL,Water,NULL,Grassland,Wetland
13618,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
13619,Forest,Wetland,Water,NULL,Water,NULL,Water,Wetland
13620,Forest,Wetland,Water,NULL,Water,NULL,Water,Forest
13621,Forest,Wetland,Water,NULL,Water,Grassland,Wetland,Wetland
13622,Forest,Wetland,Water,NULL,Water,Grassland,Water,Forest
13623,Forest,Wetland,Water,NULL,Water,Wetland,Grassland,Forest
13624,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
13625,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
13626,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Water
13627,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
13628,Forest,Wetland,Water,NULL,Water,Wetland,Water,Water
13629,Forest,Wetland,Water,NULL,Water,Wetland,Water,Forest
13630,Forest,Wetland,Water,NULL,Water,Wetland,Forest,Forest
13631,Forest,Wetland,Water,NULL,Water,Bareland,Bareland,Bareland
13632,Forest,Wetland,Water,NULL,Water,Bareland,Bareland,Forest
13633,Forest,Wetland,Water,NULL,Water,Water,Grassland,Grassland
13634,Forest,Wetland,Water,NULL,Water,Water,Grassland,Bareland
13635,Forest,Wetland,Water,NULL,Water,Water,Wetland,Wetland
13636,Forest,Wetland,Water,NULL,Water,Water,Wetland,Bareland
13637,Forest,Wetland,Water,NULL,Water,Water,Wetland,Water
13638,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
13639,Forest,Wetland,Water,NULL,Water,Water,Water,Grassland
13640,Forest,Wetland,Water,NULL,Water,Water,Water,Wetland
13641,Forest,Wetland,Water,NULL,Water,Water,Water,Bareland
13642,Forest,Wetland,Water,NULL,Water,Water,Water,Water
13643,Forest,Wetland,Water,NULL,Water,Water,Forest,Wetland
13644,Forest,Wetland,Water,NULL,Water,Forest,Grassland,Forest
13645,Forest,Wetland,Water,NULL,Water,Forest,Wetland,Forest
13646,Forest,Wetland,Water,NULL,Water,Forest,Water,Water
13647,Forest,Wetland,Water,NULL,Water,Forest,Water,Forest
13648,Forest,Wetland,Water,NULL,Water,Forest,Forest,Forest
13649,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Forest
13650,Forest,Wetland,Water,Non_Water,Water,NULL,Forest,Forest
13651,Forest,Wetland,Water,Non_Water,Water,Grassland,Wetland,Forest
13652,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
13653,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
13654,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
13655,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
13656,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Water
13657,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
13658,Forest,Wetland,Water,Non_Water,Water,Wetland,Forest,Forest
13659,Forest,Wetland,Water,Non_Water,Water,Bareland,Bareland,Bareland
13660,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Grassland
13661,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Water
13662,Forest,Wetland,Water,Non_Water,Water,Water,Water,Wetland
13663,Forest,Wetland,Water,Non_Water,Water,Water,Water,Water
13664,Forest,Wetland,Water,Non_Water,Water,Water,Forest,Forest
13665,Forest,Wetland,Water,Non_Water,Water,Forest,Wetland,Forest
13666,Forest,Wetland,Water,Non_Water,Water,Forest,Water,Water
13667,Forest,Wetland,Water,Non_Water,Water,Forest,Water,Forest
13668,Forest,Wetland,Water,Non_Water,Water,Forest,Forest,Forest
13669,Forest,Wetland,Water,Water,Water,NULL,Wetland,Grassland
13670,Forest,Wetland,Water,Water,Water,NULL,Wetland,Water
13671,Forest,Wetland,Water,Water,Water,NULL,Wetland,Forest
13672,Forest,Wetland,Water,Water,Water,NULL,Water,Water
13673,Forest,Wetland,Water,Water,Water,NULL,Water,Forest
13674,Forest,Wetland,Water,Water,Water,NULL,Forest,Forest
13675,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Wetland
13676,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Water
13677,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Forest
13678,Forest,Wetland,Water,Water,Water,Grassland,Water,Water
13679,Forest,Wetland,Water,Water,Water,Grassland,Water,Forest
13680,Forest,Wetland,Water,Water,Water,Wetland,NULL,Grassland
13681,Forest,Wetland,Water,Water,Water,Wetland,NULL,Forest
13682,Forest,Wetland,Water,Water,Water,Wetland,Grassland,Wetland
13683,Forest,Wetland,Water,Water,Water,Wetland,Grassland,Water
13684,Forest,Wetland,Water,Water,Water,Wetland,Grassland,Forest
13685,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
13686,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
13687,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Bareland
13688,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Water
13689,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
13690,Forest,Wetland,Water,Water,Water,Wetland,Water,Grassland
13691,Forest,Wetland,Water,Water,Water,Wetland,Water,Wetland
13692,Forest,Wetland,Water,Water,Water,Wetland,Water,Water
13693,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
13694,Forest,Wetland,Water,Water,Water,Wetland,Forest,Water
13695,Forest,Wetland,Water,Water,Water,Wetland,Forest,Forest
13696,Forest,Wetland,Water,Water,Water,Water,NULL,Grassland
13697,Forest,Wetland,Water,Water,Water,Water,NULL,Forest
13698,Forest,Wetland,Water,Water,Water,Water,Grassland,Grassland
13699,Forest,Wetland,Water,Water,Water,Water,Grassland,Wetland
13700,Forest,Wetland,Water,Water,Water,Water,Grassland,Bareland
13701,Forest,Wetland,Water,Water,Water,Water,Grassland,Water
13702,Forest,Wetland,Water,Water,Water,Water,Wetland,Grassland
13703,Forest,Wetland,Water,Water,Water,Water,Wetland,Wetland
13704,Forest,Wetland,Water,Water,Water,Water,Wetland,Bareland
13705,Forest,Wetland,Water,Water,Water,Water,Wetland,Water
13706,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
13707,Forest,Wetland,Water,Water,Water,Water,Water,Grassland
13708,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
13709,Forest,Wetland,Water,Water,Water,Water,Water,Bareland
13710,Forest,Wetland,Water,Water,Water,Water,Water,Water
13711,Forest,Wetland,Water,Water,Water,Water,Water,Forest
13712,Forest,Wetland,Water,Water,Water,Water,Forest,Bareland
13713,Forest,Wetland,Water,Water,Water,Water,Forest,Water
13714,Forest,Wetland,Water,Water,Water,Water,Forest,Forest
13715,Forest,Wetland,Water,Water,Water,Forest,Grassland,Forest
13716,Forest,Wetland,Water,Water,Water,Forest,Wetland,Wetland
13717,Forest,Wetland,Water,Water,Water,Forest,Wetland,Water
13718,Forest,Wetland,Water,Water,Water,Forest,Wetland,Forest
13719,Forest,Wetland,Water,Water,Water,Forest,Water,Wetland
13720,Forest,Wetland,Water,Water,Water,Forest,Water,Water
13721,Forest,Wetland,Water,Water,Water,Forest,Water,Forest
13722,Forest,Wetland,Water,Water,Water,Forest,Forest,Wetland
13723,Forest,Wetland,Water,Water,Water,Forest,Forest,Forest
13724,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
13725,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
13726,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
13727,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
13728,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
13729,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
13730,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
13731,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
13732,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
13733,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
13734,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
13735,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
13736,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
13737,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
13738,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
13739,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
13740,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
13741,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
13742,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
13743,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland,Wetland,Wetland
13744,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
13745,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland,Water,Forest
13746,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
13747,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
13748,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
13749,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
13750,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
13751,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
13752,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
13753,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
13754,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
13755,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
13756,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
13757,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
13758,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
13759,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
13760,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
13761,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Water
13762,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
13763,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
13764,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Water
13765,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
13766,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
13767,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
13768,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
13769,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
13770,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
13771,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
13772,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
13773,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
13774,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Forest
13775,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
13776,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,NULL
13777,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
13778,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
13779,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
13780,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Water
13781,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
13782,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,NULL
13783,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
13784,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
13785,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
13786,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
13787,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Grassland
13788,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
13789,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Bareland
13790,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
13791,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
13792,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Grassland
13793,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Water
13794,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
13795,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
13796,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Water
13797,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
13798,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
13799,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
13800,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
13801,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
13802,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
13803,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
13804,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13805,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
13806,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13807,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
13808,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
13809,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
13810,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
13811,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
13812,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13813,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13814,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13815,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Bareland
13816,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
13817,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
13818,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
13819,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
13820,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
13821,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
13822,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
13823,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
13824,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
13825,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
13826,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
13827,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Water
13828,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
13829,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
13830,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
13831,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water,Forest
13832,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
13833,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
13834,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
13835,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
13836,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Bareland
13837,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Water
13838,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
13839,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
13840,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Water
13841,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Forest
13842,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Forest,Forest
13843,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
13844,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
13845,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Grassland
13846,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Bareland
13847,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Water
13848,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
13849,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Grassland
13850,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
13851,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
13852,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
13853,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Wetland,Forest
13854,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Water,Forest
13855,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Forest,Forest
13856,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
13857,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
13858,Forest,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
13859,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
13860,Forest,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
13861,Forest,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13862,Forest,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
13863,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
13864,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13865,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
13866,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
13867,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13868,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13869,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
13870,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
13871,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
13872,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
13873,Forest,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
13874,Forest,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
13875,Forest,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
13876,Forest,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
13877,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
13878,Forest,Bareland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13879,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13880,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
13881,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13882,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
13883,Forest,Bareland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
13884,Forest,Bareland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
13885,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Water,Wetland
13886,Forest,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
13887,Forest,Bareland,Wetland,Water,Wetland,Grassland,Wetland,Forest
13888,Forest,Bareland,Wetland,Water,Wetland,Wetland,Water,Grassland
13889,Forest,Bareland,Wetland,Water,Wetland,Wetland,Water,Wetland
13890,Forest,Bareland,Wetland,Water,Wetland,Bareland,Water,Forest
13891,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13892,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
13893,Forest,Bareland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
13894,Forest,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
13895,Forest,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
13896,Forest,Bareland,Water,Water,Water,Wetland,Water,Wetland
13897,Forest,Bareland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
13898,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
13899,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
13900,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
13901,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
13902,Forest,Bareland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
13903,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
13904,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
13905,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
13906,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
13907,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
13908,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
13909,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
13910,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
13911,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
13912,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
13913,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
13914,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
13915,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
13916,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
13917,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
13918,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
13919,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
13920,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Forest
