Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KKT_M_R
118,NULL,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
119,NULL,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
120,NULL,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Cropland
121,NULL,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
122,NULL,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
123,NULL,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
124,NULL,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
125,NULL,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
126,NULL,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
127,NULL,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Cropland
128,NULL,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
129,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
130,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
131,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
132,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
133,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
134,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
135,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
136,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Water
137,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
138,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
139,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
140,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
141,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
142,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
143,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
144,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
145,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
146,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
147,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
148,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
149,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Wetland
150,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
151,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
152,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
153,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
154,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Built-up
155,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Forest
156,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
157,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
158,NULL,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
159,NULL,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
160,NULL,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
161,NULL,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
162,NULL,NULL,NULL,NULL,Non_Wetland,Built-up,Wetland,Built-up
163,NULL,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
164,NULL,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
165,NULL,NULL,NULL,NULL,Non_Wetland,Water,NULL,Forest
166,NULL,NULL,NULL,NULL,Non_Wetland,Water,Water,Wetland
167,NULL,NULL,NULL,NULL,Non_Wetland,Forest,NULL,NULL
168,NULL,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
169,NULL,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
170,NULL,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Bareland
171,NULL,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
172,NULL,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
173,NULL,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
174,NULL,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
175,NULL,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
176,NULL,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
177,NULL,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
178,NULL,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
179,NULL,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
180,NULL,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
181,NULL,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
182,NULL,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
183,NULL,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
184,NULL,NULL,NULL,NULL,Non_Wetland,Forest,Water,NULL
185,NULL,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
186,NULL,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
187,NULL,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
188,NULL,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
189,NULL,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
190,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
191,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
192,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
193,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
194,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
195,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
196,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
197,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Cropland
198,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Bareland
199,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
200,NULL,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
201,NULL,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
202,NULL,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
203,NULL,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
204,NULL,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
205,NULL,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
206,NULL,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
207,NULL,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
208,NULL,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
209,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
210,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
211,NULL,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
212,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
213,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Cropland
214,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
215,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
216,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
217,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
218,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
219,NULL,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
220,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
221,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
222,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
223,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,NULL
224,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
225,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,NULL
226,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
227,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
228,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
229,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
230,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Built-up,Forest
231,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
232,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
233,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
234,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
235,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
236,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
237,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
238,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
239,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
240,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
241,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
242,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
243,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
244,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
245,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
246,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
247,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
248,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
249,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
250,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
251,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
252,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
253,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
254,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
255,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
256,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
257,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
258,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Built-up
259,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
260,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
261,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
262,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
263,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
264,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
265,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
266,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
267,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
268,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
269,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
270,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
271,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
272,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
273,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
274,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
275,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Built-up
276,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
277,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
278,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
279,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
280,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
281,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
282,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
283,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
284,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
285,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
286,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
287,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
288,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
289,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
290,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
291,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
292,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
293,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
294,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
295,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
296,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
297,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
298,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
299,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
300,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
301,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
302,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
303,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
304,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
305,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
306,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
307,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Built-up
308,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
309,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
310,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
311,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
312,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
313,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
314,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
315,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
316,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
317,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
318,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
319,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
320,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
321,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
322,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
323,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
324,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Built-up
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
