,GWL_FCS30D_2022,GLC_FCS30D_2022,ESRI_Annual_LULC_2024,WorldCover_2021,GSW_Yearly_2021,DynamicWorld_2024,meta,tile_id
173,1409,1335,1002,1319,646,1221,"{'AFRICA_2024_DynamicWorld_2024_36PYB_M_R': 1221, 'AFRICA_2024_ESRI_Annual_LULC_2024_36PYB_M_R': 1002, 'AFRICA_2024_GLC_FCS30D_2022_36PYB_M_R': 1335, 'AFRICA_2024_GSW_Yearly_2021_36PYB_M_R': 646, 'AFRICA_2024_GWL_FCS30D_2022_36PYB_M_R': 1409, 'AFRICA_2024_WorldCover_2021_36PYB_M_R': 1319}",36PYB
174,1133,1007,833,1041,245,925,"{'AFRICA_2024_DynamicWorld_2024_36PYQ_M_R': 925, 'AFRICA_2024_ESRI_Annual_LULC_2024_36PYQ_M_R': 833, 'AFRICA_2024_GLC_FCS30D_2022_36PYQ_M_R': 1007, 'AFRICA_2024_GSW_Yearly_2021_36PYQ_M_R': 245, 'AFRICA_2024_GWL_FCS30D_2022_36PYQ_M_R': 1133, 'AFRICA_2024_WorldCover_2021_36PYQ_M_R': 1041}",36PYQ
175,2212,1974,1528,2059,1214,1884,"{'AFRICA_2024_DynamicWorld_2024_36PYU_M_R': 1884, 'AFRICA_2024_ESRI_Annual_LULC_2024_36PYU_M_R': 1528, 'AFRICA_2024_GLC_FCS30D_2022_36PYU_M_R': 1974, 'AFRICA_2024_GSW_Yearly_2021_36PYU_M_R': 1214, 'AFRICA_2024_GWL_FCS30D_2022_36PYU_M_R': 2212, 'AFRICA_2024_WorldCover_2021_36PYU_M_R': 2059}",36PYU
176,958,916,730,916,381,657,"{'AFRICA_2024_DynamicWorld_2024_36QVD_M_R': 657, 'AFRICA_2024_ESRI_Annual_LULC_2024_36QVD_M_R': 730, 'AFRICA_2024_GLC_FCS30D_2022_36QVD_M_R': 916, 'AFRICA_2024_GSW_Yearly_2021_36QVD_M_R': 381, 'AFRICA_2024_GWL_FCS30D_2022_36QVD_M_R': 958, 'AFRICA_2024_WorldCover_2021_36QVD_M_R': 916}",36QVD
177,3092,2817,2249,2851,1753,2629,"{'AFRICA_2024_DynamicWorld_2024_36PYV_M_R': 2629, 'AFRICA_2024_ESRI_Annual_LULC_2024_36PYV_M_R': 2249, 'AFRICA_2024_GLC_FCS30D_2022_36PYV_M_R': 2817, 'AFRICA_2024_GSW_Yearly_2021_36PYV_M_R': 1753, 'AFRICA_2024_GWL_FCS30D_2022_36PYV_M_R': 3092, 'AFRICA_2024_WorldCover_2021_36PYV_M_R': 2851}",36PYV
178,2240,1972,1598,2074,856,1888,"{'AFRICA_2024_DynamicWorld_2024_36PYR_M_R': 1888, 'AFRICA_2024_ESRI_Annual_LULC_2024_36PYR_M_R': 1598, 'AFRICA_2024_GLC_FCS30D_2022_36PYR_M_R': 1972, 'AFRICA_2024_GSW_Yearly_2021_36PYR_M_R': 856, 'AFRICA_2024_GWL_FCS30D_2022_36PYR_M_R': 2240, 'AFRICA_2024_WorldCover_2021_36PYR_M_R': 2074}",36PYR
179,401,394,254,287,88,171,"{'AFRICA_2024_DynamicWorld_2024_37NBD_M_R': 171, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NBD_M_R': 254, 'AFRICA_2024_GLC_FCS30D_2022_37NBD_M_R': 394, 'AFRICA_2024_GSW_Yearly_2021_37NBD_M_R': 88, 'AFRICA_2024_GWL_FCS30D_2022_37NBD_M_R': 401, 'AFRICA_2024_WorldCover_2021_37NBD_M_R': 287}",37NBD
180,1314,1209,815,1162,569,1062,"{'AFRICA_2024_DynamicWorld_2024_36PYT_M_R': 1062, 'AFRICA_2024_ESRI_Annual_LULC_2024_36PYT_M_R': 815, 'AFRICA_2024_GLC_FCS30D_2022_36PYT_M_R': 1209, 'AFRICA_2024_GSW_Yearly_2021_36PYT_M_R': 569, 'AFRICA_2024_GWL_FCS30D_2022_36PYT_M_R': 1314, 'AFRICA_2024_WorldCover_2021_36PYT_M_R': 1162}",36PYT
181,1318,1169,948,1143,369,1087,"{'AFRICA_2024_DynamicWorld_2024_36PYS_M_R': 1087, 'AFRICA_2024_ESRI_Annual_LULC_2024_36PYS_M_R': 948, 'AFRICA_2024_GLC_FCS30D_2022_36PYS_M_R': 1169, 'AFRICA_2024_GSW_Yearly_2021_36PYS_M_R': 369, 'AFRICA_2024_GWL_FCS30D_2022_36PYS_M_R': 1318, 'AFRICA_2024_WorldCover_2021_36PYS_M_R': 1143}",36PYS
182,439,417,265,314,85,223,"{'AFRICA_2024_DynamicWorld_2024_37NCD_M_R': 223, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NCD_M_R': 265, 'AFRICA_2024_GLC_FCS30D_2022_37NCD_M_R': 417, 'AFRICA_2024_GSW_Yearly_2021_37NCD_M_R': 85, 'AFRICA_2024_GWL_FCS30D_2022_37NCD_M_R': 439, 'AFRICA_2024_WorldCover_2021_37NCD_M_R': 314}",37NCD
183,990,898,667,886,219,806,"{'AFRICA_2024_DynamicWorld_2024_36PZC_M_R': 806, 'AFRICA_2024_ESRI_Annual_LULC_2024_36PZC_M_R': 667, 'AFRICA_2024_GLC_FCS30D_2022_36PZC_M_R': 898, 'AFRICA_2024_GSW_Yearly_2021_36PZC_M_R': 219, 'AFRICA_2024_GWL_FCS30D_2022_36PZC_M_R': 990, 'AFRICA_2024_WorldCover_2021_36PZC_M_R': 886}",36PZC
184,2345,2194,1581,2215,1248,1913,"{'AFRICA_2024_DynamicWorld_2024_36PZA_M_R': 1913, 'AFRICA_2024_ESRI_Annual_LULC_2024_36PZA_M_R': 1581, 'AFRICA_2024_GLC_FCS30D_2022_36PZA_M_R': 2194, 'AFRICA_2024_GSW_Yearly_2021_36PZA_M_R': 1248, 'AFRICA_2024_GWL_FCS30D_2022_36PZA_M_R': 2345, 'AFRICA_2024_WorldCover_2021_36PZA_M_R': 2215}",36PZA
185,677,622,428,493,191,362,"{'AFRICA_2024_DynamicWorld_2024_37NDD_M_R': 362, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NDD_M_R': 428, 'AFRICA_2024_GLC_FCS30D_2022_37NDD_M_R': 622, 'AFRICA_2024_GSW_Yearly_2021_37NDD_M_R': 191, 'AFRICA_2024_GWL_FCS30D_2022_37NDD_M_R': 677, 'AFRICA_2024_WorldCover_2021_37NDD_M_R': 493}",37NDD
186,2062,1931,1499,1899,1094,1778,"{'AFRICA_2024_DynamicWorld_2024_36PZB_M_R': 1778, 'AFRICA_2024_ESRI_Annual_LULC_2024_36PZB_M_R': 1499, 'AFRICA_2024_GLC_FCS30D_2022_36PZB_M_R': 1931, 'AFRICA_2024_GSW_Yearly_2021_36PZB_M_R': 1094, 'AFRICA_2024_GWL_FCS30D_2022_36PZB_M_R': 2062, 'AFRICA_2024_WorldCover_2021_36PZB_M_R': 1899}",36PZB
187,766,736,538,756,327,442,"{'AFRICA_2024_DynamicWorld_2024_36QYD_M_R': 442, 'AFRICA_2024_ESRI_Annual_LULC_2024_36QYD_M_R': 538, 'AFRICA_2024_GLC_FCS30D_2022_36QYD_M_R': 736, 'AFRICA_2024_GSW_Yearly_2021_36QYD_M_R': 327, 'AFRICA_2024_GWL_FCS30D_2022_36QYD_M_R': 766, 'AFRICA_2024_WorldCover_2021_36QYD_M_R': 756}",36QYD
188,1673,1466,1249,1521,630,1395,"{'AFRICA_2024_DynamicWorld_2024_36PZQ_M_R': 1395, 'AFRICA_2024_ESRI_Annual_LULC_2024_36PZQ_M_R': 1249, 'AFRICA_2024_GLC_FCS30D_2022_36PZQ_M_R': 1466, 'AFRICA_2024_GSW_Yearly_2021_36PZQ_M_R': 630, 'AFRICA_2024_GWL_FCS30D_2022_36PZQ_M_R': 1673, 'AFRICA_2024_WorldCover_2021_36PZQ_M_R': 1521}",36PZQ
189,1524,1353,1121,1386,410,1250,"{'AFRICA_2024_DynamicWorld_2024_36PZR_M_R': 1250, 'AFRICA_2024_ESRI_Annual_LULC_2024_36PZR_M_R': 1121, 'AFRICA_2024_GLC_FCS30D_2022_36PZR_M_R': 1353, 'AFRICA_2024_GSW_Yearly_2021_36PZR_M_R': 410, 'AFRICA_2024_GWL_FCS30D_2022_36PZR_M_R': 1524, 'AFRICA_2024_WorldCover_2021_36PZR_M_R': 1386}",36PZR
190,1405,1253,1052,1205,391,1153,"{'AFRICA_2024_DynamicWorld_2024_36PZT_M_R': 1153, 'AFRICA_2024_ESRI_Annual_LULC_2024_36PZT_M_R': 1052, 'AFRICA_2024_GLC_FCS30D_2022_36PZT_M_R': 1253, 'AFRICA_2024_GSW_Yearly_2021_36PZT_M_R': 391, 'AFRICA_2024_GWL_FCS30D_2022_36PZT_M_R': 1405, 'AFRICA_2024_WorldCover_2021_36PZT_M_R': 1205}",36PZT
191,1240,1094,837,1094,401,996,"{'AFRICA_2024_DynamicWorld_2024_36PZU_M_R': 996, 'AFRICA_2024_ESRI_Annual_LULC_2024_36PZU_M_R': 837, 'AFRICA_2024_GLC_FCS30D_2022_36PZU_M_R': 1094, 'AFRICA_2024_GSW_Yearly_2021_36PZU_M_R': 401, 'AFRICA_2024_GWL_FCS30D_2022_36PZU_M_R': 1240, 'AFRICA_2024_WorldCover_2021_36PZU_M_R': 1094}",36PZU
192,1353,1211,936,1220,476,1087,"{'AFRICA_2024_DynamicWorld_2024_36PZV_M_R': 1087, 'AFRICA_2024_ESRI_Annual_LULC_2024_36PZV_M_R': 936, 'AFRICA_2024_GLC_FCS30D_2022_36PZV_M_R': 1211, 'AFRICA_2024_GSW_Yearly_2021_36PZV_M_R': 476, 'AFRICA_2024_GWL_FCS30D_2022_36PZV_M_R': 1353, 'AFRICA_2024_WorldCover_2021_36PZV_M_R': 1220}",36PZV
193,639,588,384,482,180,347,"{'AFRICA_2024_DynamicWorld_2024_37NED_M_R': 347, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NED_M_R': 384, 'AFRICA_2024_GLC_FCS30D_2022_37NED_M_R': 588, 'AFRICA_2024_GSW_Yearly_2021_37NED_M_R': 180, 'AFRICA_2024_GWL_FCS30D_2022_37NED_M_R': 639, 'AFRICA_2024_WorldCover_2021_37NED_M_R': 482}",37NED
194,643,618,409,490,145,506,"{'AFRICA_2024_DynamicWorld_2024_37NBE_M_R': 506, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NBE_M_R': 409, 'AFRICA_2024_GLC_FCS30D_2022_37NBE_M_R': 618, 'AFRICA_2024_GSW_Yearly_2021_37NBE_M_R': 145, 'AFRICA_2024_GWL_FCS30D_2022_37NBE_M_R': 643, 'AFRICA_2024_WorldCover_2021_37NBE_M_R': 490}",37NBE
195,2062,1844,1569,1784,371,1792,"{'AFRICA_2024_DynamicWorld_2024_37NBG_M_R': 1792, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NBG_M_R': 1569, 'AFRICA_2024_GLC_FCS30D_2022_37NBG_M_R': 1844, 'AFRICA_2024_GSW_Yearly_2021_37NBG_M_R': 371, 'AFRICA_2024_GWL_FCS30D_2022_37NBG_M_R': 2062, 'AFRICA_2024_WorldCover_2021_37NBG_M_R': 1784}",37NBG
196,1504,1339,1072,1361,523,1214,"{'AFRICA_2024_DynamicWorld_2024_36PZS_M_R': 1214, 'AFRICA_2024_ESRI_Annual_LULC_2024_36PZS_M_R': 1072, 'AFRICA_2024_GLC_FCS30D_2022_36PZS_M_R': 1339, 'AFRICA_2024_GSW_Yearly_2021_36PZS_M_R': 523, 'AFRICA_2024_GWL_FCS30D_2022_36PZS_M_R': 1504, 'AFRICA_2024_WorldCover_2021_36PZS_M_R': 1361}",36PZS
197,4204,3751,3178,3551,2213,3585,"{'AFRICA_2024_DynamicWorld_2024_37NCH_M_R': 3585, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NCH_M_R': 3178, 'AFRICA_2024_GLC_FCS30D_2022_37NCH_M_R': 3751, 'AFRICA_2024_GSW_Yearly_2021_37NCH_M_R': 2213, 'AFRICA_2024_GWL_FCS30D_2022_37NCH_M_R': 4204, 'AFRICA_2024_WorldCover_2021_37NCH_M_R': 3551}",37NCH
198,606,575,365,456,118,455,"{'AFRICA_2024_DynamicWorld_2024_37NCE_M_R': 455, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NCE_M_R': 365, 'AFRICA_2024_GLC_FCS30D_2022_37NCE_M_R': 575, 'AFRICA_2024_GSW_Yearly_2021_37NCE_M_R': 118, 'AFRICA_2024_GWL_FCS30D_2022_37NCE_M_R': 606, 'AFRICA_2024_WorldCover_2021_37NCE_M_R': 456}",37NCE
199,536,466,296,461,78,288,"{'AFRICA_2024_DynamicWorld_2024_36QZD_M_R': 288, 'AFRICA_2024_ESRI_Annual_LULC_2024_36QZD_M_R': 296, 'AFRICA_2024_GLC_FCS30D_2022_36QZD_M_R': 466, 'AFRICA_2024_GSW_Yearly_2021_36QZD_M_R': 78, 'AFRICA_2024_GWL_FCS30D_2022_36QZD_M_R': 536, 'AFRICA_2024_WorldCover_2021_36QZD_M_R': 461}",36QZD
200,1828,1599,1439,1619,610,1544,"{'AFRICA_2024_DynamicWorld_2024_37NBJ_M_R': 1544, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NBJ_M_R': 1439, 'AFRICA_2024_GLC_FCS30D_2022_37NBJ_M_R': 1599, 'AFRICA_2024_GSW_Yearly_2021_37NBJ_M_R': 610, 'AFRICA_2024_GWL_FCS30D_2022_37NBJ_M_R': 1828, 'AFRICA_2024_WorldCover_2021_37NBJ_M_R': 1619}",37NBJ
201,1510,1349,1157,1278,238,1269,"{'AFRICA_2024_DynamicWorld_2024_37NBH_M_R': 1269, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NBH_M_R': 1157, 'AFRICA_2024_GLC_FCS30D_2022_37NBH_M_R': 1349, 'AFRICA_2024_GSW_Yearly_2021_37NBH_M_R': 238, 'AFRICA_2024_GWL_FCS30D_2022_37NBH_M_R': 1510, 'AFRICA_2024_WorldCover_2021_37NBH_M_R': 1278}",37NBH
202,2698,2412,2021,2401,1199,2336,"{'AFRICA_2024_DynamicWorld_2024_37NCJ_M_R': 2336, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NCJ_M_R': 2021, 'AFRICA_2024_GLC_FCS30D_2022_37NCJ_M_R': 2412, 'AFRICA_2024_GSW_Yearly_2021_37NCJ_M_R': 1199, 'AFRICA_2024_GWL_FCS30D_2022_37NCJ_M_R': 2698, 'AFRICA_2024_WorldCover_2021_37NCJ_M_R': 2401}",37NCJ
203,2667,2443,1898,2338,1044,2368,"{'AFRICA_2024_DynamicWorld_2024_37NBF_M_R': 2368, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NBF_M_R': 1898, 'AFRICA_2024_GLC_FCS30D_2022_37NBF_M_R': 2443, 'AFRICA_2024_GSW_Yearly_2021_37NBF_M_R': 1044, 'AFRICA_2024_GWL_FCS30D_2022_37NBF_M_R': 2667, 'AFRICA_2024_WorldCover_2021_37NBF_M_R': 2338}",37NBF
204,3482,3093,2765,2914,1581,3105,"{'AFRICA_2024_DynamicWorld_2024_37NCG_M_R': 3105, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NCG_M_R': 2765, 'AFRICA_2024_GLC_FCS30D_2022_37NCG_M_R': 3093, 'AFRICA_2024_GSW_Yearly_2021_37NCG_M_R': 1581, 'AFRICA_2024_GWL_FCS30D_2022_37NCG_M_R': 3482, 'AFRICA_2024_WorldCover_2021_37NCG_M_R': 2914}",37NCG
205,1010,922,649,812,265,771,"{'AFRICA_2024_DynamicWorld_2024_37NDE_M_R': 771, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NDE_M_R': 649, 'AFRICA_2024_GLC_FCS30D_2022_37NDE_M_R': 922, 'AFRICA_2024_GSW_Yearly_2021_37NDE_M_R': 265, 'AFRICA_2024_GWL_FCS30D_2022_37NDE_M_R': 1010, 'AFRICA_2024_WorldCover_2021_37NDE_M_R': 812}",37NDE
206,2876,2558,2268,2489,1132,2451,"{'AFRICA_2024_DynamicWorld_2024_37NDH_M_R': 2451, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NDH_M_R': 2268, 'AFRICA_2024_GLC_FCS30D_2022_37NDH_M_R': 2558, 'AFRICA_2024_GSW_Yearly_2021_37NDH_M_R': 1132, 'AFRICA_2024_GWL_FCS30D_2022_37NDH_M_R': 2876, 'AFRICA_2024_WorldCover_2021_37NDH_M_R': 2489}",37NDH
207,1819,1631,1349,1514,539,1553,"{'AFRICA_2024_DynamicWorld_2024_37NCF_M_R': 1553, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NCF_M_R': 1349, 'AFRICA_2024_GLC_FCS30D_2022_37NCF_M_R': 1631, 'AFRICA_2024_GSW_Yearly_2021_37NCF_M_R': 539, 'AFRICA_2024_GWL_FCS30D_2022_37NCF_M_R': 1819, 'AFRICA_2024_WorldCover_2021_37NCF_M_R': 1514}",37NCF
208,3780,3482,2943,3180,1957,3247,"{'AFRICA_2024_DynamicWorld_2024_37NDJ_M_R': 3247, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NDJ_M_R': 2943, 'AFRICA_2024_GLC_FCS30D_2022_37NDJ_M_R': 3482, 'AFRICA_2024_GSW_Yearly_2021_37NDJ_M_R': 1957, 'AFRICA_2024_GWL_FCS30D_2022_37NDJ_M_R': 3780, 'AFRICA_2024_WorldCover_2021_37NDJ_M_R': 3180}",37NDJ
209,522,480,269,411,152,351,"{'AFRICA_2024_DynamicWorld_2024_37NEE_M_R': 351, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NEE_M_R': 269, 'AFRICA_2024_GLC_FCS30D_2022_37NEE_M_R': 480, 'AFRICA_2024_GSW_Yearly_2021_37NEE_M_R': 152, 'AFRICA_2024_GWL_FCS30D_2022_37NEE_M_R': 522, 'AFRICA_2024_WorldCover_2021_37NEE_M_R': 411}",37NEE
210,1660,1472,1227,1472,452,1337,"{'AFRICA_2024_DynamicWorld_2024_37NDG_M_R': 1337, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NDG_M_R': 1227, 'AFRICA_2024_GLC_FCS30D_2022_37NDG_M_R': 1472, 'AFRICA_2024_GSW_Yearly_2021_37NDG_M_R': 452, 'AFRICA_2024_GWL_FCS30D_2022_37NDG_M_R': 1660, 'AFRICA_2024_WorldCover_2021_37NDG_M_R': 1472}",37NDG
211,1253,1111,831,1048,349,957,"{'AFRICA_2024_DynamicWorld_2024_37NDF_M_R': 957, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NDF_M_R': 831, 'AFRICA_2024_GLC_FCS30D_2022_37NDF_M_R': 1111, 'AFRICA_2024_GSW_Yearly_2021_37NDF_M_R': 349, 'AFRICA_2024_GWL_FCS30D_2022_37NDF_M_R': 1253, 'AFRICA_2024_WorldCover_2021_37NDF_M_R': 1048}",37NDF
212,479,441,285,368,180,226,"{'AFRICA_2024_DynamicWorld_2024_37NFD_M_R': 226, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NFD_M_R': 285, 'AFRICA_2024_GLC_FCS30D_2022_37NFD_M_R': 441, 'AFRICA_2024_GSW_Yearly_2021_37NFD_M_R': 180, 'AFRICA_2024_GWL_FCS30D_2022_37NFD_M_R': 479, 'AFRICA_2024_WorldCover_2021_37NFD_M_R': 368}",37NFD
213,416,380,253,298,152,231,"{'AFRICA_2024_DynamicWorld_2024_37NGD_M_R': 231, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NGD_M_R': 253, 'AFRICA_2024_GLC_FCS30D_2022_37NGD_M_R': 380, 'AFRICA_2024_GSW_Yearly_2021_37NGD_M_R': 152, 'AFRICA_2024_GWL_FCS30D_2022_37NGD_M_R': 416, 'AFRICA_2024_WorldCover_2021_37NGD_M_R': 298}",37NGD
214,1588,1427,1147,1460,475,1331,"{'AFRICA_2024_DynamicWorld_2024_37NEH_M_R': 1331, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NEH_M_R': 1147, 'AFRICA_2024_GLC_FCS30D_2022_37NEH_M_R': 1427, 'AFRICA_2024_GSW_Yearly_2021_37NEH_M_R': 475, 'AFRICA_2024_GWL_FCS30D_2022_37NEH_M_R': 1588, 'AFRICA_2024_WorldCover_2021_37NEH_M_R': 1460}",37NEH
215,1689,1496,1174,1511,631,1298,"{'AFRICA_2024_DynamicWorld_2024_37NEG_M_R': 1298, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NEG_M_R': 1174, 'AFRICA_2024_GLC_FCS30D_2022_37NEG_M_R': 1496, 'AFRICA_2024_GSW_Yearly_2021_37NEG_M_R': 631, 'AFRICA_2024_GWL_FCS30D_2022_37NEG_M_R': 1689, 'AFRICA_2024_WorldCover_2021_37NEG_M_R': 1511}",37NEG
216,1392,1266,958,1183,511,1066,"{'AFRICA_2024_DynamicWorld_2024_37NEF_M_R': 1066, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NEF_M_R': 958, 'AFRICA_2024_GLC_FCS30D_2022_37NEF_M_R': 1266, 'AFRICA_2024_GSW_Yearly_2021_37NEF_M_R': 511, 'AFRICA_2024_GWL_FCS30D_2022_37NEF_M_R': 1392, 'AFRICA_2024_WorldCover_2021_37NEF_M_R': 1183}",37NEF
217,1319,1148,1014,987,533,845,"{'AFRICA_2024_DynamicWorld_2024_37NHD_M_R': 845, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NHD_M_R': 1014, 'AFRICA_2024_GLC_FCS30D_2022_37NHD_M_R': 1148, 'AFRICA_2024_GSW_Yearly_2021_37NHD_M_R': 533, 'AFRICA_2024_GWL_FCS30D_2022_37NHD_M_R': 1319, 'AFRICA_2024_WorldCover_2021_37NHD_M_R': 987}",37NHD
218,1925,1744,1405,1632,569,1643,"{'AFRICA_2024_DynamicWorld_2024_37NEJ_M_R': 1643, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NEJ_M_R': 1405, 'AFRICA_2024_GLC_FCS30D_2022_37NEJ_M_R': 1744, 'AFRICA_2024_GSW_Yearly_2021_37NEJ_M_R': 569, 'AFRICA_2024_GWL_FCS30D_2022_37NEJ_M_R': 1925, 'AFRICA_2024_WorldCover_2021_37NEJ_M_R': 1632}",37NEJ
219,1220,1096,860,970,313,1012,"{'AFRICA_2024_DynamicWorld_2024_37NGJ_M_R': 1012, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NGJ_M_R': 860, 'AFRICA_2024_GLC_FCS30D_2022_37NGJ_M_R': 1096, 'AFRICA_2024_GSW_Yearly_2021_37NGJ_M_R': 313, 'AFRICA_2024_GWL_FCS30D_2022_37NGJ_M_R': 1220, 'AFRICA_2024_WorldCover_2021_37NGJ_M_R': 970}",37NGJ
220,864,764,582,687,124,649,"{'AFRICA_2024_DynamicWorld_2024_37NGH_M_R': 649, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NGH_M_R': 582, 'AFRICA_2024_GLC_FCS30D_2022_37NGH_M_R': 764, 'AFRICA_2024_GSW_Yearly_2021_37NGH_M_R': 124, 'AFRICA_2024_GWL_FCS30D_2022_37NGH_M_R': 864, 'AFRICA_2024_WorldCover_2021_37NGH_M_R': 687}",37NGH
221,1923,1747,1381,1576,1010,1648,"{'AFRICA_2024_DynamicWorld_2024_37NGE_M_R': 1648, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NGE_M_R': 1381, 'AFRICA_2024_GLC_FCS30D_2022_37NGE_M_R': 1747, 'AFRICA_2024_GSW_Yearly_2021_37NGE_M_R': 1010, 'AFRICA_2024_GWL_FCS30D_2022_37NGE_M_R': 1923, 'AFRICA_2024_WorldCover_2021_37NGE_M_R': 1576}",37NGE
222,1235,1110,780,1057,590,1018,"{'AFRICA_2024_DynamicWorld_2024_37NFE_M_R': 1018, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NFE_M_R': 780, 'AFRICA_2024_GLC_FCS30D_2022_37NFE_M_R': 1110, 'AFRICA_2024_GSW_Yearly_2021_37NFE_M_R': 590, 'AFRICA_2024_GWL_FCS30D_2022_37NFE_M_R': 1235, 'AFRICA_2024_WorldCover_2021_37NFE_M_R': 1057}",37NFE
223,1185,1046,865,1006,113,920,"{'AFRICA_2024_DynamicWorld_2024_37NFH_M_R': 920, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NFH_M_R': 865, 'AFRICA_2024_GLC_FCS30D_2022_37NFH_M_R': 1046, 'AFRICA_2024_GSW_Yearly_2021_37NFH_M_R': 113, 'AFRICA_2024_GWL_FCS30D_2022_37NFH_M_R': 1185, 'AFRICA_2024_WorldCover_2021_37NFH_M_R': 1006}",37NFH
224,1049,945,676,837,374,837,"{'AFRICA_2024_DynamicWorld_2024_37NGG_M_R': 837, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NGG_M_R': 676, 'AFRICA_2024_GLC_FCS30D_2022_37NGG_M_R': 945, 'AFRICA_2024_GSW_Yearly_2021_37NGG_M_R': 374, 'AFRICA_2024_GWL_FCS30D_2022_37NGG_M_R': 1049, 'AFRICA_2024_WorldCover_2021_37NGG_M_R': 837}",37NGG
225,1371,1270,895,1091,605,1153,"{'AFRICA_2024_DynamicWorld_2024_37NGF_M_R': 1153, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NGF_M_R': 895, 'AFRICA_2024_GLC_FCS30D_2022_37NGF_M_R': 1270, 'AFRICA_2024_GSW_Yearly_2021_37NGF_M_R': 605, 'AFRICA_2024_GWL_FCS30D_2022_37NGF_M_R': 1371, 'AFRICA_2024_WorldCover_2021_37NGF_M_R': 1091}",37NGF
226,2022,1771,1528,1824,864,1702,"{'AFRICA_2024_DynamicWorld_2024_37PBK_M_R': 1702, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PBK_M_R': 1528, 'AFRICA_2024_GLC_FCS30D_2022_37PBK_M_R': 1771, 'AFRICA_2024_GSW_Yearly_2021_37PBK_M_R': 864, 'AFRICA_2024_GWL_FCS30D_2022_37PBK_M_R': 2022, 'AFRICA_2024_WorldCover_2021_37PBK_M_R': 1824}",37PBK
227,1190,1050,778,931,422,948,"{'AFRICA_2024_DynamicWorld_2024_37NFG_M_R': 948, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NFG_M_R': 778, 'AFRICA_2024_GLC_FCS30D_2022_37NFG_M_R': 1050, 'AFRICA_2024_GSW_Yearly_2021_37NFG_M_R': 422, 'AFRICA_2024_GWL_FCS30D_2022_37NFG_M_R': 1190, 'AFRICA_2024_WorldCover_2021_37NFG_M_R': 931}",37NFG
228,1941,1742,1345,1661,562,1654,"{'AFRICA_2024_DynamicWorld_2024_37NFJ_M_R': 1654, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NFJ_M_R': 1345, 'AFRICA_2024_GLC_FCS30D_2022_37NFJ_M_R': 1742, 'AFRICA_2024_GSW_Yearly_2021_37NFJ_M_R': 562, 'AFRICA_2024_GWL_FCS30D_2022_37NFJ_M_R': 1941, 'AFRICA_2024_WorldCover_2021_37NFJ_M_R': 1661}",37NFJ
229,1582,1427,1025,1294,752,1297,"{'AFRICA_2024_DynamicWorld_2024_37NFF_M_R': 1297, 'AFRICA_2024_ESRI_Annual_LULC_2024_37NFF_M_R': 1025, 'AFRICA_2024_GLC_FCS30D_2022_37NFF_M_R': 1427, 'AFRICA_2024_GSW_Yearly_2021_37NFF_M_R': 752, 'AFRICA_2024_GWL_FCS30D_2022_37NFF_M_R': 1582, 'AFRICA_2024_WorldCover_2021_37NFF_M_R': 1294}",37NFF
